CD_HE_mean_ratio,KEGG_names,LS_HE_mean_ratio,UC_HE_mean_ratio
0.08109374695565952,"K01849(methylmalonyl-CoA_mutase,_C-terminal_domain)",1.3784414022823224,3.9896331418679534e-05
43.35002983904054,K02063(thiamine_transport_system_permease_protein),14138.37254934101,70.02877250309668
22.215791683895695,K02064(thiamine_transport_system_substrate-binding_protein),15236.698111733871,2695.4952429042555
18332.492305719115,K02246(competence_protein_ComGD),2870.4881309778407,85.2436293050261
20747.70154366735,K02248(competence_protein_ComGF),2676.053066151262,3.88044709215029
9.713670124213385,K02317(DNA_replication_protein_DnaT),11599.687556320374,102.90450099559996
26.888327541550062,K02344(DNA_polymerase_III_subunit_psi),41755.799791982834,29.443992301300415
13.378070550912287,K02345(DNA_polymerase_III_subunit_theta),33857.542266489014,12698.807965530954
5.293076423233103,K02402(flagellar_transcriptional_activator_FlhC),15209.981949440633,128.4495672902201
3.2845403026254467,K02403(flagellar_transcriptional_activator_FlhD),14446.185363681054,109.75947432370965
12.552392339019733,K02452(general_secretion_pathway_protein_C),1791.9135783750132,28147.590948552333
61.541237596866694,K02554(2-keto-4-pentenoate_hydratase),15969.778843226668,318.02529402162946
26.59495550896736,K02562(mannitol_operon_repressor),14960.343050599864,949.3378606504099
0.6314606333782495,K02685(DNA_primase_large_subunit),13536.58958162842,3.1978927922563463
37946.671457886776,"K02781(PTS_system,_glucitol/sorbitol-specific_IIA_component)",4427.211009354879,491.6402545014756
11884.761406150334,"K02782(PTS_system,_glucitol/sorbitol-specific_IIB_component)",10971.59730332433,694.8083665263787
10151.355087298718,"K02783(PTS_system,_glucitol/sorbitol-specific_IIC_component)",5660.523222530712,4781.185371047116
40.866012658965644,"K02814(PTS_system,_sorbose-specific_IIC_component)",16348.921049895212,67.20198906797135
19.195747195160397,K02848(heptose_(I)_phosphotransferase),13941.801220876976,107.97186658045506
0.6020667217379062,K03051(DNA-directed_RNA_polymerase_subunit_F),11996.016125005706,0.6020667217379062
20.702987667179084,K03119(taurine_dioxygenase),11141.937579092235,2358.972193908907
23.78336942033915,K03181(chorismate--pyruvate_lyase),10535.2404262913,3191.8663068308
27.820625604378677,K03185(2-octaprenyl-6-methoxyphenol_hydroxylase),11858.918809302264,130.71103980642312
7.589842644367917e-05,K03354(anaphase-promoting_complex_subunit_7),0.13563428319742066,6.088008999527168e-05
1.9725359429882385,K03390(heterodisulfide_reductase_subunit_C),7.7206745192344854,9.703680622416261e-05
3.5877480337626433,K03425(sec-independent_protein_translocase_protein_TatE),15132.722406017743,135.32025203236472
0.0022310668232272883,"K03456(protein_phosphatase_2_(formerly_2A),_regulatory_subunit_A)",1.7297976319404438,6.449676146410049e-05
0.6552041151082305,K03465(thymidylate_synthase_(FAD)),1.3384497428434305,2.210905315008609e-05
24.479836097688935,"K03468(putative_efflux_transporter,_PET_family)",14966.234696949192,2806.5862651928055
13092.102183458013,K03647(protein_involved_in_ribonucleotide_reduction),3583.560369515454,19.02266391838577
24.690258021997575,K03690(hypothetical_protein),11225.88271607512,21.322948775584045
13.69669972565522,K03788(acid_phosphatase_(class_B)),14357.119672510533,102.56483000348729
23.703368329867196,K03807(AmpE_protein),10514.437243831111,98.1945203661278
10.964155658177361,K03808(paraquat-inducible_protein_A),11082.565609999181,70.2039203406749
119.93222364367125,K03837(serine_transporter),20226.187631179942,3063.0949388912277
25.530910346049883,K04080(molecular_chaperone_IbpA),10186.917240023611,104.21763913114671
24.74421586410379,K04081(molecular_chaperone_IbpB),10069.489931902468,112.66188682109754
18982.459410092764,K04092(chorismate_mutase),3352.201117905273,0.4267125076217858
0.0003776370627618866,K04887(potassium_voltage-gated_channel_Shaw-related_subfamily_C_member_1),0.20066808806345918,8.260196165847567e-05
26.752091209719723,K05368(aquacobalamin_reductase_/_NAD(P)H-flavin_reductase),10655.573659221212,20.32296486310304
29.08036807471462,K05522(endonuclease_VIII),12422.016986198489,772.134713056634
32.78567578127971,K05594(ElaB_protein),25213.24077421772,159.90029957083436
15.007338413599467,K05775(maltose_operon_periplasmic_protein),10334.653624910305,104.41018052114056
17.711798539286413,K05839(haemolysin_expression_modulating_protein),22122.691601160703,144.86285975517254
21.825676327861927,K06006(periplasmic_protein_CpxP),12506.571689388662,100.06537954448478
14.398183382432942,K06078(murein_lipoprotein),15096.624773181427,121.62610334682276
10.867202118391472,K06144(universal_stress_protein_B),10799.98665047743,131.09456889674246
7261.1095257248335,K06205(MioC_protein),15369.735834819174,5247.111244613236
5.480403297181686,K06415(stage_V_sporulation_protein_R),6074.168131257268,12851.12475943435
24.23402572789836,K06445(acyl-CoA_dehydrogenase),11284.254125656234,525.9254079490693
0.1332048807126395,K06978(ribosomal_RNA_large_subunit_methyltransferase_F),0.9691419396139765,2.6594202510091422e-05
9.083654326537867e-05,K07165(transmembrane_sensor),0.0745505807366241,0.8310719924282315
1.5167758394262114,K07225(putative_hemin_transport_protein),12793.917737584676,90.08472057514385
16.60245670779706,K07312(putative_dimethyl_sulfoxide_reductase_subunit_YnfH_(DMSO_reductaseanchor_subunit)),10674.411096338139,16.752594426253836
29.85885542065819,K07345(major_type_1_subunit_fimbrin_(pilin)),79592.68175086137,2026.8336029524266
40.114612615630534,K07346(fimbrial_chaperone_protein),69063.98489849384,60971.51050087176
16.778936208045028,K07348(minor_fimbrial_subunit),19262.39310847383,1133.696577319813
8.835384038491314,K07349(minor_fimbrial_subunit),18870.47418310622,766.88246762265
10.296342656369093,K07350(minor_fimbrial_subunit),24954.025378131508,1174.6885547611496
9.57653312010617,K07351(fimbrial_protein),26501.82168659184,6120.865011340451
2.594730402816907,K07352(type_1_fimbrial_protein),15950.981675686038,83.32283166529143
8.384859230512784,K07356(fimbrial_protein),10733.577903177815,22.96650469984891
7.831771954650701,K07490(ferrous_iron_transport_protein_C),11022.016089095207,116.99218308546793
10.290028848910849,"K07589(D-erythro-7,8-dihydroneopterin_triphosphate_epimerase)",10017.452951127876,580.6558363171952
5.3513211227286845,K07740(regulator_of_sigma_D),10545.88070253139,20.364621376664626
7597.112010423017,"K08172(MFS_transporter,_MHS_family,_shikimate_and_dehydroshikimatetransport_protein)",6432.080854562086,14851.422364911596
35.734913383636844,"K08350(formate_dehydrogenase-N,_gamma_subunit)",10612.086110816954,10.778597597241788
29180.258352019428,K08987(putative_membrane_protein),6513.178319024819,4.098467546611065
16.22379699976792,K08993(putative_membrane_protein),10602.601774084524,105.29173846426042
11.556025458478807,K08996(putative_membrane_protein),10264.715335792776,1.8190715791314975
6.501857718256788,K09161(hypothetical_protein),13030.901283684605,76.63353895056599
25.283837901329157,K09456(putative_acyl-CoA_dehydrogenase),10842.125494274438,2740.741918975795
2.5557362502973726,K09475(outer_membrane_pore_protein_C),10305.006369257333,287.5247366829527
7.435500523064642,K09476(outer_membrane_pore_protein_F),12417.696689427745,62.018770375309124
6.29763808222564,K09786(hypothetical_protein),4236.140348740813,17012.850575995424
5.3398354836107425,K09913(hypothetical_protein),10768.400099119966,101.22670036580567
0.7316786770746978,K10373(tropomyosin_1),2.521368698679191,4.75249994551345e-05
8.729099156960136e-05,K10532(heparan-alpha-glucosaminide_N-acetyltransferase),0.1842852169317338,0.16978587931481517
18.98428414628449,K11258(acetolactate_synthase_II_small_subunit),31892.827340048872,156.64713196791
7.809650092610462,K11735(GABA_permease),10252.061175335364,93.84261371006887
1.6924728630658672,K11909(type_VI_secretion_system_protein_VasI),12941.09312045008,21.244671406788033
10.865220061240837,K11911(type_VI_secretion_system_protein_VasL),19873.441036751407,15.977107255385345
23.41763955611822,K11925(SgrR_family_transcriptional_regulator),19245.04160410718,110.0391510234973
3.28161519659914,K11937(biofilm_PGA_synthesis_protein_PgaD),26.733679444975863,27301.457046662537
5.7294499433277535,K12149(DNA-damage-inducible_protein_I),11993.075414633822,1006.8038464287412
8.724570176535863,K12151(multiple_stress_resistance_protein_BhsA),28651.3362933079,1050.4828320368592
7.664083541261269e-05,K12344(3-oxo-5-alpha-steroid_4-dehydrogenase_2),0.15334440481661257,0.6877923067378201
3.788608750674298e-05,K12375(arylsulfatase_I/J),0.4301289553292041,0.295770528797052
0.12145274000950142,K12472(epidermal_growth_factor_receptor_substrate_15),0.6378631976821653,8.818142528914124e-05
2.970760503802033,K12517(major_pilin_subunit_PapA),19429.266874578105,154.56866813421098
20.415079626995443,K12518(outer_membrane_usher_protein_PapC),19835.932008391104,13950.211787729902
27.93604667838431,K12519(chaperone_protein_PapD),21687.516847378265,3906.300385204874
32.45176633386193,K12525(bifunctional_aspartokinase_/_homoserine_dehydrogenase_2),19668.842661110808,75.39127776441926
4.30546224918916e-05,K13000(mannosyltransferase),0.1467390530919393,2.8281531632889894e-05
33.80453316306051,K13301(secretion_monitor),17885.543080175474,119.57051235429539
14472.888266399883,K13571(proteasome_accessory_factor_A),1714.9325451178129,0.5094960414391074
6.234956119930964,K13650(MqsR-controlled_colanic_acid_and_biofilm_protein_A),16221.187209189427,943.6613263698631
57.54642987714949,K13810(transaldolase_/_glucose-6-phosphate_isomerase),14544.031645738261,0.6425723983480582
4.872030144924051,K13938(dihydromonapterin_reductase_/_dihydrofolate_reductase),12304.700620873342,17.25183555360916
11720.622877828617,K13955(zinc-binding_alcohol_dehydrogenase/oxidoreductase),177.3535734664917,2.0028914874660413
1193.0601166882113,K14052(putrescine_importer),11776.932120514644,15237.207178459445
6.477161680749416,K14062(outer_membrane_protein_N),24524.615287298642,565.7045273452809
0.0007585643392452408,K14407(cleavage_stimulation_factor_subunit_2),0.33784042408829273,7.173469074710696e-05
4.257386672732817,K14744(),18059.154586497894,806.829533577196
4.493771389023815,K14762(),10249.212630757214,925.2739621782636
12160.740484474325,K14956(),69.2524538892141,0.7826521730163795
34.26886573628145,K15034(),15188.009542738857,9110.218552124248
5.754519539624558,K15540(),20251.694306317957,721.9124548380158
4.472824689329488,K15549(),2661.0406949005474,11683.293221908838
376.007103500858,K15733(),10661.26731849117,1907.281182720596
21.96596923171531,K15737(),10172.684028996024,661.3027279700094
341.1560641851896,K15834(),12614.100719665676,18.456283848895815
