LS_HE,CD_HE,UC_HE,specie,important_species
0.2846738623752297,0.4624488458156091,-0.65922701149326,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Blautia-[Ruminococcus] torques,0
-1.0048349420493419,-1.8426590055411527,-1.6769070483559119,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides vulgatus,0
0.31705361905103213,-1.0142171906393507,-1.4099620235799102,Bacteria-Firmicutes-Clostridia-Clostridiales-Ruminococcaceae-Subdoligranulum-Subdoligranulum sp. 4_3_54A2FAA,0
-0.7479486804104853,-2.7200450192226895,-1.9426025143890007,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Rikenellaceae-Alistipes-Alistipes putredinis,0
0.2725419241157007,-0.932315882786465,-1.2740765910407306,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiaceae-Clostridium-Clostridium leptum,0
0.6889008880754297,0.27272762297256425,-0.9960440034474616,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Blautia-[Ruminococcus] obeum,0
0.647325589608976,-1.4838912833904785,-2.0084573593216195,Bacteria-Firmicutes-Clostridia-Clostridiales-Eubacteriaceae-Eubacterium-Eubacterium siraeum,0
0.8795737931394729,1.2329539371697664,-1.033713457621959,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Dorea-Dorea longicatena,0
0.2441767958011125,0.0010490380708894518,-0.9076460528656983,Bacteria-Firmicutes-Clostridia-Clostridiales-Ruminococcaceae-Ruminococcus-Ruminococcus lactaris,0
0.48112864491242135,-4.1122787136478305,-2.5069838560128055,Bacteria-Firmicutes-Clostridia-Clostridiales-Ruminococcaceae-Ruminococcus-Ruminococcus bromii,0
-0.27622507649961175,-1.8066523658368197,-0.6264152315989028,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides intestinalis,0
0.4970745371863557,-0.781013701400844,-1.358215305010187,Bacteria-Firmicutes-Clostridia-Clostridiales-none-Pseudoflavonifractor-Pseudoflavonifractor capillosus,0
0.011045369738123893,0.664676750962506,-0.3380757442237535,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Dorea-Dorea formicigenerans,0
0.17952648155179526,0.42105838550803176,-1.6356284723151717,Bacteria-Firmicutes-Bacilli-Lactobacillales-Leuconostocaceae-Oenococcus-Oenococcus oeni,0
-0.06512883113363542,0.02933349405585416,-0.3970919974942074,Bacteria-Firmicutes-Clostridia-Clostridiales-Peptostreptococcaceae-Peptostreptococcus-Peptostreptococcus anaerobius,0
0.14715809565951857,-1.0516822476625685,-1.302032618887095,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-none-Lachnospiraceae bacterium 7_1_58FAA,0
0.5767379593408195,0.7367363753231062,0.11460793688476673,Bacteria-Firmicutes-Bacilli-Lactobacillales-Streptococcaceae-Streptococcus-Streptococcus constellatus,0
-0.31008733377823394,-1.7094017572562945,-0.6179143985259328,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides cellulosilyticus,0
1.2170897931608442,1.281036373541928,-1.9916385327399082,Bacteria-Actinobacteria-Actinobacteria-Coriobacteriales-Coriobacteriaceae-Eggerthella-Eggerthella sp. HGA1,0
0.3780263272117148,0.0071946625781413795,-0.6017497850970843,Bacteria-Firmicutes-Clostridia-Clostridiales-Eubacteriaceae-Eubacterium-Eubacterium hallii,0
1.1627423388484823,1.2514166927385033,-2.0274963713179606,Bacteria-Actinobacteria-Actinobacteria-Coriobacteriales-Coriobacteriaceae-Eggerthella-Eggerthella sp. 1_3_56FAA,0
-0.7047368806369122,-1.5620451668069413,-0.9946753123114068,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 2_1_7,0
0.3773580311988265,-1.2909376581206151,-2.1953768720110687,Bacteria-Firmicutes-Clostridia-Clostridiales-Oscillospiraceae-Oscillibacter-Oscillibacter valericigenes,0
-0.4594101028240693,-0.29588593990562206,0.9049916797852081,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiaceae-Clostridium-Clostridium botulinum,0
0.039245873944305294,0.23713801355892603,-0.7289880198456018,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Coprococcus-Coprococcus comes,0
0.4186909023798167,-0.12284576878514564,-1.3998491782752152,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Shuttleworthia-Shuttleworthia satelles,0
1.344176755245308,-1.7788756128867051,-1.7788756128867051,Bacteria-Proteobacteria-Deltaproteobacteria-Desulfovibrionales-Desulfovibrionaceae-Desulfovibrio-Desulfovibrio piger,0
-0.9519326289318402,-1.1529239152836241,0.7206302424634242,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 1_1_14,0
1.1306432421278412,-2.0685183069399877,-2.0685183069399877,Bacteria-Synergistetes-Synergistia-Synergistales-Synergistaceae-Synergistes-Synergistes sp. 3_1_syn1,0
0.1003258603498022,0.2275677240083971,0.24435692667270142,Bacteria-Firmicutes-Clostridia-Clostridiales-Peptostreptococcaceae-none-[Clostridium] difficile,0
-1.2831244952279781,-2.1609846246148656,-1.8139308902245133,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides dorei,0
-1.331441535203618,-1.3845722693399574,0.33349521973890395,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides ovatus,0
-0.3771772058421887,-0.6814269350159126,-0.6076702359468337,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiales Family XI. Incertae Sedis-Peptoniphilus-Peptoniphilus sp. oral taxon 386,0
1.1370519012968245,1.3065640923874984,-2.0188056330151567,Bacteria-Actinobacteria-Actinobacteria-Coriobacteriales-Coriobacteriaceae-Eggerthella-Eggerthella lenta,0
0.3325263247465156,-0.4325428937681253,-0.9832268974928621,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiaceae-Clostridium-Clostridium sp. M62/1,0
0.492759112132876,-1.009418713452118,-1.456656603524614,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiaceae-Clostridium-Clostridium methylpentosum,0
0.5669209612080106,-0.08098645709883119,-1.2522156611329456,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiales Family XIII. Incertae Sedis-none-[Eubacterium] infirmum,0
1.1974681531523723,0.698061830975869,-1.695013491705961,Bacteria-Actinobacteria-Actinobacteria-Coriobacteriales-Coriobacteriaceae-Gordonibacter-Gordonibacter pamelaeae,0
0.08280127691048675,-0.555408482954032,-1.1415417303654196,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Roseburia-Roseburia inulinivorans,0
0.34408101769058774,-0.6023904145240215,-1.3704794416845478,Bacteria-Firmicutes-Clostridia-Clostridiales-none-none-Flavonifractor plautii,0
0.5396948221772195,-0.02983365472192008,-0.9463056717807119,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Johnsonella-Johnsonella ignava,0
0.447575036170856,-1.695013491705961,-1.695013491705961,Bacteria-Proteobacteria-Deltaproteobacteria-Desulfovibrionales-Desulfovibrionaceae-Desulfovibrio-Desulfovibrio desulfuricans,0
-1.066671264351757,-1.7836513123242566,-0.9570919039246056,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 3_1_40A,0
0.4270036947755057,0.41992716245278,-0.4410569211935972,Bacteria-Firmicutes-Erysipelotrichi-Erysipelotrichales-Erysipelotrichaceae-none-Erysipelotrichaceae bacterium 2_2_44A,0
0.07153727929645265,-0.18402085495363188,-0.34212058967667125,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiaceae-Clostridium-Clostridium symbiosum,0
1.925160856453465,2.117572373384581,0.27047832606739897,Bacteria-Actinobacteria-Actinobacteria-Actinomycetales-Actinomycetaceae-Actinomyces-Actinomyces odontolyticus,0
-1.1357897015035243,-1.889573691355066,0.741131837856519,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides thetaiotaomicron,0
1.5001865530533545,0.0,1.528263638975156,Bacteria-Proteobacteria-Betaproteobacteria-Neisseriales-Neisseriaceae-Eikenella-Eikenella corrodens,0
-1.090609602814043,-1.862874699692675,0.8627979382686942,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 1_1_6,0
0.3509724654181241,-0.8057670977371327,-1.0190014374751397,Bacteria-Firmicutes-Clostridia-Clostridiales-Ruminococcaceae-Anaerotruncus-Anaerotruncus colihominis,0
0.09529131754091869,-0.31024737451842055,-0.9235231415615839,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Roseburia-Roseburia intestinalis,0
2.294626520901294,1.4823750872283084,0.0,Bacteria-Firmicutes-Bacilli-Lactobacillales-Lactobacillaceae-Lactobacillus-Lactobacillus casei,0
0.24084858847876786,-0.1682255652100358,-0.5726119342323952,Bacteria-Firmicutes-Negativicutes-Selenomonadales-Veillonellaceae-Dialister-Dialister micraerophilus,0
1.0263157209003708,1.0371878206457967,-2.009937425510424,Bacteria-Actinobacteria-Actinobacteria-Coriobacteriales-Coriobacteriaceae-Slackia-Slackia exigua,0
0.28066888713301325,-0.40906886312604374,-0.906546070964962,Bacteria-Firmicutes-Clostridia-Clostridiales-none-none-[Bacteroides] pectinophilus,0
-0.9306480958863561,-1.54682907526642,-1.7506244214817128,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. D20,0
3.0612245047069044,2.4418214208086404,3.4547299114387027,Bacteria-Proteobacteria-Gammaproteobacteria-Enterobacteriales-Enterobacteriaceae-Shigella-Shigella flexneri,0
-0.430692348024717,-3.085210162581252,-3.085210162581252,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Rikenellaceae-Alistipes-Alistipes indistinctus,0
-1.0356567416288534,-1.7204015831659873,-1.4015540929803056,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 4_3_47FAA,0
-0.1656065220404602,-0.6607422046618995,-1.2745757124102142,Bacteria-Firmicutes-Clostridia-Clostridiales-Eubacteriaceae-Eubacterium-Eubacterium rectale,0
-1.0077339441783226,-1.6804439092001644,-1.6819382146879707,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides uniformis,0
3.0288465675478142,2.368588372113526,3.3697790567977446,Bacteria-Proteobacteria-Gammaproteobacteria-Enterobacteriales-Enterobacteriaceae-Shigella-Shigella dysenteriae,0
0.08341435284056549,-0.545906715915735,-0.9653068168959116,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Roseburia-Roseburia hominis,0
-0.3568029934997035,-1.1457964753775933,-1.329454354640497,Bacteria-Firmicutes-Clostridia-Clostridiales-Eubacteriaceae-Eubacterium-Eubacterium eligens,0
-0.4451366421627721,-0.465248009845744,-0.2821573607050265,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiales Family XI. Incertae Sedis-Anaerococcus-Anaerococcus hydrogenalis,0
0.06066079063068223,-0.6594610554201812,-0.9878995733570792,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Butyrivibrio-Butyrivibrio crossotus,0
0.12291873281174213,-0.025286210814994485,-0.5022855369860142,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Oribacterium-Oribacterium sp. ACB7,0
-0.10089098351921151,-0.4992730168934045,-0.4813714975383139,Bacteria-Firmicutes-Clostridia-Clostridiales-Eubacteriaceae-none-Eubacteriaceae bacterium ACC19a,0
-0.822396205767653,-2.1342169845864998,-0.31786808679945605,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides coprocola,0
-0.936348730396582,-1.7204346131819428,-1.6145409111386255,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 4_1_36,0
0.33334066854272804,1.2296489113789282,-0.033009709197757545,Bacteria-Firmicutes-Bacilli-Lactobacillales-Streptococcaceae-Streptococcus-Streptococcus sanguinis,0
-1.695013491705961,-0.12515178979758707,-0.11036942759858476,Bacteria-Fusobacteria-Fusobacteriia-Fusobacteriales-Fusobacteriaceae-Fusobacterium-Fusobacterium sp. 3_1_36A2,0
-1.52090641924349,-1.8636447222062882,-1.0315538749063178,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides caccae,0
1.0,1.0,1.0,1,1
-0.22244658268729653,-0.27059349302110847,-0.2545324429236615,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiales Family XI. Incertae Sedis-Finegoldia-Finegoldia magna,0
0.15965042710332217,-0.2265682381275232,-0.07029179713689275,Bacteria-Firmicutes-Erysipelotrichi-Erysipelotrichales-Erysipelotrichaceae-none-Clostridium spiroforme,0
0.9762636774563833,1.2385349497203715,-2.202226665268551,Bacteria-Actinobacteria-Actinobacteria-Coriobacteriales-Coriobacteriaceae-Collinsella-Collinsella stercoris,0
0.07052785242286067,-0.2386409275477235,-0.9823476408579256,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Oribacterium-Oribacterium sp. ACB1,0
2.7965617132753593,2.275276874753156,2.9960569566724984,Bacteria-Proteobacteria-Gammaproteobacteria-Enterobacteriales-Enterobacteriaceae-Shigella-Shigella boydii,0
-0.9056391415398019,-1.5231245212341502,-0.870175167019835,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 20_3,0
-0.6855313999825766,-1.8983510283114442,-1.5278950413795023,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Porphyromonadaceae-Parabacteroides-Parabacteroides merdae,0
0.43271177970746044,-0.14271921462998285,-0.7312318755013466,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Oribacterium-Oribacterium sp. oral taxon 078,0
-0.12469863868512125,-0.4872610109743546,-0.8605615377128139,Bacteria-Firmicutes-Clostridia-Clostridiales-Eubacteriaceae-none-Eubacteriaceae bacterium CM5,0
0.107882646787626,0.6852931460705927,-0.253789595827096,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-none-Lachnospiraceae bacterium 1_4_56FAA,0
-0.021258669928521812,-0.011860788869228435,-0.2421541192904073,Bacteria-Firmicutes-Bacilli-Bacillales-none-Gemella-Gemella haemolysans,0
0.07631408396303083,0.824355676024757,0.8558139350571153,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiaceae-Clostridium-Clostridium nexile,0
-0.1923210675145497,-0.3974381711173398,-0.9465976328976733,Bacteria-Firmicutes-Clostridia-Clostridiales-Peptostreptococcaceae-Filifactor-Filifactor alocis,0
-0.8330146267823444,-1.4205974836686683,-1.2759296676510568,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Porphyromonadaceae-Parabacteroides-Parabacteroides distasonis,0
-1.1132331821204955,-1.8383987147693484,-0.2539252415714019,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides eggerthii,0
-0.29672823843321144,-0.07770317665852028,-1.233927197243179,Bacteria-Firmicutes-Erysipelotrichi-Erysipelotrichales-Erysipelotrichaceae-Bulleidia-Bulleidia extructa,0
-0.05316396856200394,0.2141784301976738,-0.6228862515939851,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-none-Lachnospiraceae bacterium 3_1_46FAA,0
0.19942293988119417,0.25897790303255996,-0.6426917639462785,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-none-Lachnospiraceae bacterium 1_1_57FAA,0
0.26969849042460897,-0.007300712151943568,-0.5335446615747335,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiaceae-Clostridium-Clostridium hathewayi,0
0.20043267553793692,0.27723823391194086,-0.6201636411181162,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-none-Lachnospiraceae bacterium 8_1_57FAA,0
0.025018013336006662,-0.12186613138585298,-0.7985241616041326,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-none-Lachnospiraceae bacterium 3_1_57FAA_CT1,0
0.33565393513610775,0.13887454564318777,-1.0167109467365278,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Blautia-Blautia hydrogenotrophica,0
-0.9736450171239317,-1.7501428121492761,-1.299001948667709,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 3_1_19,0
1.2106011126229246,2.880941378691016,-1.541223660701933,Bacteria-Actinobacteria-Actinobacteria-Bifidobacteriales-Bifidobacteriaceae-Bifidobacterium-Bifidobacterium sp. 12_1_47BFAA,0
-1.1402222129135662,-1.707203911812242,-0.7641104825322941,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Porphyromonadaceae-Parabacteroides-Parabacteroides sp. D13,0
0.9657693323188874,0.907371137646698,-2.0913917197429015,Bacteria-Actinobacteria-Actinobacteria-Coriobacteriales-Coriobacteriaceae-Slackia-Slackia heliotrinireducens,0
0.30727180791956643,0.3803250068955462,-0.09324143910691945,Bacteria-Firmicutes-Erysipelotrichi-Erysipelotrichales-Erysipelotrichaceae-Coprobacillus-Coprobacillus sp. 29_1,0
-1.0331777644878513,-1.66125649732438,-1.36592159448865,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 2_1_33B,0
-0.17589199776250664,-0.28930873242212685,-0.9103700258821508,Bacteria-Firmicutes-Clostridia-Clostridiales-Eubacteriaceae-Eubacterium-Eubacterium ventriosum,0
0.007371122478324462,1.0158755066506875,0.7590269911188925,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Blautia-[Ruminococcus] gnavus,0
1.151191834926015,-2.0525714297170308,-0.7578003011239464,Bacteria-Proteobacteria-Betaproteobacteria-Burkholderiales-Oxalobacteraceae-Oxalobacter-Oxalobacter formigenes,0
0.6498912612443892,0.49622992385541825,-2.1724581267892495,Bacteria-Actinobacteria-Actinobacteria-Coriobacteriales-Coriobacteriaceae-Olsenella-Olsenella sp. oral taxon 809,0
0.4518546038772627,0.5758117860762647,-1.9525514411451481,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiales Family XIII. Incertae Sedis-Mogibacterium-Mogibacterium sp. CM50,0
0.44944289385017644,1.8322239012173565,0.23573949532636013,Bacteria-Firmicutes-Bacilli-Lactobacillales-Streptococcaceae-Streptococcus-Streptococcus parasanguinis,0
-1.3314880469353814,-2.1167553330357207,-0.9675591809306766,Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides-Bacteroides sp. 9_1_42FAA,0
0.30862322810938564,0.3161883457230633,-0.8027143353712963,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiaceae-Clostridium-Clostridium hylemonae,0
0.5713248475697821,0.12208811868004231,-0.7037378547819009,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-none-Marvinbryantia formatexigens,0
0.9189288598173031,0.32854238330453944,-2.076277405859345,Bacteria-Actinobacteria-Actinobacteria-Coriobacteriales-Coriobacteriaceae-Eggerthella-Eggerthella sp. YY7918,0
0.05288034479133192,-1.8619194147238967,-1.8619194147238967,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiales Family XI. Incertae Sedis-Anaerococcus-Anaerococcus lactolyticus,0
2.6925945760836845,2.1697497381948927,2.9116835253795235,Bacteria-Proteobacteria-Gammaproteobacteria-Enterobacteriales-Enterobacteriaceae-Shigella-Shigella sonnei,0
-0.11623156664439775,-0.28353235261573856,-0.3638607148198455,Bacteria-Firmicutes-Clostridia-Clostridiales-Clostridiales Family XI. Incertae Sedis-Peptoniphilus-Peptoniphilus indolicus,0
0.03601331418263278,1.1873619426518875,0.8692164728843897,Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-none-Lachnospiraceae bacterium 2_1_58FAA,0
0.34992309171085284,-0.47021070604995663,-2.4089131271242272,Bacteria-Firmicutes-Negativicutes-Selenomonadales-Acidaminococcaceae-Acidaminococcus-Acidaminococcus fermentans,0
0.03193751356120483,0.6577309674725683,-0.37034709025450363,Bacteria-Firmicutes-Bacilli-Bacillales-none-Gemella-Gemella sanguinis,0
